时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%),cash,dd,risk_on
2016-01-19 16:00:00,39.17,29.26,3752,0,4149,0,-7.12,36594.432,-0.3106281184027,0
2016-01-20 16:00:00,38.06,28.65,0,-607.77,3026,-4768,-6.82,38321.664,-0.31386946738515,0
2016-01-21 16:00:00,31.8,25.43,0,-3219.73,4277,-3730,-4.83,37760.934,-0.33104093504925,0
2016-01-22 16:00:00,33.96,26.17,738.92,0,4192,-4080,-5.82,37629.854,-0.32710012607261,0
2016-01-25 16:00:00,35.72,27.17,999,0,0,0,-6.3,37629.854,-0.3217722581469,0
2016-01-26 16:00:00,25.18,20.28,0,-6894.68,10089,-8676,-3.91,36138.178,-0.35854295195925,0
2016-01-27 16:00:00,23.88,19.55,0,-730.73,7480,-11728,-3.5,40284.45,-0.36244007135226,0
2016-01-28 16:00:00,17.81,17.78,0,-1761.67,9445,-7672,-0.03,38428.778,-0.37183542244777,0
2016-01-29 16:00:00,22.53,20.64,2854.3,0,8312,-5696,-1.54,35737.082,-0.35661284513864,0
2016-02-01 16:00:00,20.99,20.51,0,-131.72,6722,-11724,-0.4,40642.358,-0.35731535572388,0
2016-02-02 16:00:00,25.69,22.28,1770.95,0,10611,-15053,-2.71,44984.305,-0.34787053918791,0
2016-02-03 16:00:00,26.59,22.92,642.84,0,4872,-5164,-2.9,45211.141,-0.34444216550835,0
2016-02-04 16:00:00,29.53,23.88,964.57,0,4140,-12427,-4.36,53425.714,-0.33929790369783,0
2016-02-05 16:00:00,28.06,23.16,0,-728.6,4956,-11604,-3.83,60022.11,-0.34318369537165,0
2016-02-15 16:00:00,28.18,23.35,195.46,0,10400,-5538,-3.77,55114.572,-0.34214125721299,0
2016-02-16 16:00:00,33.88,25.96,2612.49,0,10081,-12510,-5.92,57486.062,-0.32820832260115,0
2016-02-17 16:00:00,36.08,26.49,522.04,0,21411,-4956,-7.05,40951.106,-0.3254241569521,0
2016-02-18 16:00:00,35.65,26.49,6.26,0,3209,-3743,-6.75,41441.363,-0.32539078711265,0
2016-02-19 16:00:00,36.69,26.57,72.66,0,5071,-8336,-7.4,44668.027,-0.32500325538597,0
2016-02-22 16:00:00,39.49,28.57,2007.53,0,3082,-5470,-7.83,47040.557,-0.31429669412782,0
2016-02-23 16:00:00,38.65,27.63,0,-944.92,14999,-13917,-7.95,45864.64,-0.31933612653698,0
2016-02-24 16:00:00,38.77,27.67,47.19,0,5502,-4814,-8,45131.826,-0.31908447410861,0
2016-02-25 16:00:00,27.79,20.77,0,-6903.58,12228,-3581,-5.49,36416.245,-0.35590266007699,0
2016-02-26 16:00:00,27.2,20.07,0,-697.95,13741,-8951,-5.61,31532.294,-0.35962497313667,0
2016-02-29 16:00:00,19.18,15.31,0,-4764.29,5530,-5293,-3.25,31245.001,-0.38503390593283,0
2016-03-01 16:00:00,21.86,16.58,1269.64,0,16993,-18361,-4.33,32499.64,-0.37826266578736,0
2016-03-02 16:00:00,27.94,20.83,4251.98,0,1008,-2024,-5.56,33498.616,-0.35558602259289,0
2016-03-03 16:00:00,28.2,20.45,0,-379.54,1055,-12541,-6.05,44947.075,-0.35761019108177,0
2016-03-04 16:00:00,23.08,18.12,0,-2331.64,7920,-8638,-4.03,45636.437,-0.37004528549074,0
2016-03-07 16:00:00,26.1,19.15,1033.28,0,7159,-11717,-5.51,50142.72,-0.3645345794308,0
2016-03-08 16:00:00,27.26,18.69,0,-467.53,12749,-1530,-6.73,38872.19,-0.36702801095363,0
2016-03-09 16:00:00,24.43,17.14,0,-1549.59,3891,-9586,-5.86,44502.604,-0.37529226475495,0
2016-03-10 16:00:00,22.38,16.88,0,-257.57,7697,-4566,-4.49,41312.038,-0.37666591603639,0
2016-03-11 16:00:00,21.93,17.03,150.57,0,8383,-3432,-4.02,36307.606,-0.37586290660912,0
2016-03-14 16:00:00,26.75,19.62,2594.72,0,10009,-11280,-5.63,37507.326,-0.3620247429813,0
2016-03-15 16:00:00,25.62,18.44,0,-1184.97,20182,-8966,-5.72,26227.36,-0.36834440498776,0
2016-03-16 16:00:00,24.17,17.72,0,-722.06,7168,-12062,-5.19,31059.298,-0.37219530685981,0
2016-03-17 16:00:00,29.07,20.55,2831.04,0,11407,-5959,-6.6,25570.339,-0.3570967958085,0
2016-03-18 16:00:00,34.34,23.83,3279.09,0,0,-4914,-7.82,30474.425,-0.33960877065831,0
2016-03-21 16:00:00,38.13,26.91,3085.82,0,8639,-2184,-8.12,24002.241,-0.32315149328992,0
2016-03-22 16:00:00,37.89,26.85,0,-58.28,6626,-2277,-8.01,19635.964,-0.32346229625198,0
2016-03-23 16:00:00,39.5,28.07,1211.13,0,3594,-4872,-8.19,20899.092,-0.31700310703765,0
2016-03-24 16:00:00,37.36,26.31,0,-1757.08,0,-4082,-8.04,24972.01,-0.32637397873998,0
2016-03-25 16:00:00,38.42,26.85,541.74,0,30156,-39262,-8.36,33963.748,-0.32348478102793,0
2016-03-28 16:00:00,37.68,26.79,0,-55,0,0,-7.91,33963.748,-0.32377810708991,0
2016-03-29 16:00:00,34.7,25.63,0,-1164,4191,0,-6.73,29767.748,-0.32998595320154,0
2016-03-30 16:00:00,40,28.62,2992.29,0,23744,-22705,-8.13,28656.043,-0.31402744213573,0
2016-03-31 16:00:00,40.14,29.22,599.25,0,6068,-3748,-7.79,26302.295,-0.31083151069407,0
2016-04-01 16:00:00,39.18,29,0,-219.05,4216,-5050,-7.31,27111.245,-0.3119997484009,0
2016-04-05 16:00:00,43.27,31.16,2160.99,0,5307,-4011,-8.45,25796.234,-0.30047475943103,0
2016-04-06 16:00:00,44.19,31.96,796,0,3111,0,-8.48,22680.234,-0.29622953133407,0
2016-04-07 16:00:00,41.84,29.95,0,-2008,0,0,-8.38,22680.234,-0.30693859919675,0
2016-04-08 16:00:00,40.76,28.84,0,-1110,2185,-8001,-8.47,28458.233,-0.31285845778074,0
2016-04-11 16:00:00,43.96,30.67,1828.59,0,3076,-7411,-9.23,32770.822,-0.30310622486542,0
2016-04-12 16:00:00,42.82,30.12,0,-552.59,2244,-5592,-8.89,36083.23,-0.3060533091425,0
2016-04-13 16:00:00,44.83,31.29,1167,0,7162,0,-9.35,28911.23,-0.29982946342749,0
2016-04-14 16:00:00,46.61,32.92,1630.61,0,4030,-6395,-9.34,31254.835,-0.29113311900407,0
2016-04-15 16:00:00,46.68,32.71,0,-202.92,12599,-10918,-9.52,29537.917,-0.29221532151032,0
2016-04-18 16:00:00,44.6,32.6,0,-113.39,4374,-9390,-8.3,34529.527,-0.29282005318609,0
2016-04-19 16:00:00,45.24,32.09,0,-512.33,11373,-9330,-9.05,32452.197,-0.2955524121194,0
2016-04-20 16:00:00,37.9,27.6,0,-4487.4,4230,-8397,-7.47,36595.8,-0.31948460285635,0
2016-04-21 16:00:00,36.02,26.04,0,-1563.14,12198,-9139,-7.34,33497.661,-0.32782113753255,0
2016-04-22 16:00:00,37.41,27.14,1105,0,0,0,-7.47,33497.661,-0.3219279502874,0
2016-04-25 16:00:00,36.58,27.02,0,-120.7,4590,-8704,-7,37582.957,-0.32257168899621,0
2016-04-26 16:00:00,38.42,28.15,1131.57,0,10856,-6426,-7.42,33121.531,-0.31653677726432,0
2016-04-27 16:00:00,38.09,27.69,0,-461.1,10698,-17099,-7.53,39470.432,-0.3189959109707,0
2016-04-28 16:00:00,37.76,28.14,444.08,0,14304,-9922,-6.98,35048.51,-0.3166275536807,0
2016-04-29 16:00:00,37.56,28.25,115.76,0,24914,-21237,-6.77,31295.273,-0.31601016631865,0
2016-05-03 16:00:00,41.99,30.58,2330.6,0,24648,-21402,-8.04,27972.871,-0.30358061843886,0
2016-05-04 16:00:00,42.1,30.59,12.55,0,15701,-22445,-8.1,34644.426,-0.30351366009871,0
2016-05-05 16:00:00,43.16,30.89,298.77,0,8514,-11229,-8.57,37323.197,-0.30192025426484,0
2016-05-06 16:00:00,37.3,26.84,0,-4051,3983,0,-7.62,33335.197,-0.32352505202964,0
2016-05-09 16:00:00,31.37,22.88,0,-3963.46,0,-7462,-6.46,40815.735,-0.3446629920342,0
2016-05-10 16:00:00,31.04,22.73,0,-152.69,3675,-5694,-6.34,42819.041,-0.34547733984706,0
2016-05-11 16:00:00,29.8,22.18,0,-550,3883,0,-5.87,38931.041,-0.34841060046682,0
2016-05-12 16:00:00,29.77,22.82,643.85,0,0,-2948,-5.36,41887.893,-0.34497680825491,0
2016-05-13 16:00:00,29.52,22.5,0,-318.92,0,-7925,-5.42,49794.968,-0.34667769942428,0
2016-05-16 16:00:00,32.08,24.29,1793,0,10734,0,-5.9,39045.968,-0.33711526980387,0
2016-05-17 16:00:00,32.09,23.53,0,-766.41,7169,-11412,-6.48,43252.556,-0.34120269914589,0
2016-05-18 16:00:00,27.95,21.22,0,-2306,3912,0,-5.26,39335.556,-0.35350106094437,0
2016-05-19 16:00:00,28.86,21.65,430.82,0,2086,-7175,-5.6,44402.381,-0.3512033845689,0
2016-05-20 16:00:00,30.4,22.82,1163,0,0,0,-5.81,44402.381,-0.34500087165839,0
2016-05-23 16:00:00,32.65,25.22,2403,0,3544,0,-5.6,40853.381,-0.33218518935061,0
2016-05-24 16:00:00,31.29,24.14,0,-1078,3452,0,-5.45,37396.381,-0.33793438016534,0
2016-05-25 16:00:00,30.9,24.56,419.34,0,6602,-3664,-4.84,34471.717,-0.33569797693762,0
2016-05-26 16:00:00,31.55,24.72,165,0,0,0,-5.19,34471.717,-0.33481799875169,0
2016-05-27 16:00:00,31.28,23.81,0,-912.41,0,-7409,-5.69,41863.308,-0.33968405945862,0
2016-05-30 16:00:00,30.53,23.4,0,-417.2,6900,-17204,-5.46,52120.104,-0.34190909230154,0
2016-05-31 16:00:00,36,26.23,2839,0,7838,0,-7.18,44272.104,-0.32676813430246,0
2016-06-01 16:00:00,37.21,27.15,911,0,0,0,-7.33,44272.104,-0.32190958807592,0
2016-06-02 16:00:00,38.85,28.5,1353,0,5950,0,-7.45,38312.104,-0.31469376695131,0
2016-06-03 16:00:00,39.22,28.45,0,-46.8,981,0,-7.74,37463.304,-0.31494336076405,0
2016-06-06 16:00:00,39.73,29.28,826,0,5357,-6000,-7.48,38065.304,-0.31053813663328,0
2016-06-07 16:00:00,39.94,29.65,367.97,0,0,0,-7.35,38073.274768,-0.30857567451875,0
2016-06-08 16:00:00,39.89,28.96,0,-684.32,2994,-3322,-7.81,38507.952768,-0.31222530138026,0
2016-06-13 16:00:00,32.74,23.62,0,-5336.47,16006,-24473,-6.87,46870.479768,-0.34068578519718,0
2016-06-14 16:00:00,33.36,24.6,976.89,0,6038,-5114,-6.57,45906.365768,-0.33547585568119,0
2016-06-15 16:00:00,38.37,27.83,3223.79,0,4340,-2212,-7.62,43761.153768,-0.31828274588692,0
2016-06-16 16:00:00,38.66,27.26,0,-562.6,4396,0,-8.22,39362.553768,-0.32128320484087,0
2016-06-17 16:00:00,39.6,28.1,841,0,3465,0,-8.24,35892.553768,-0.31679798269321,0
2016-06-20 16:00:00,40.32,28.56,456.6,0,6854,0,-8.38,29124.553768,-0.3143628430587,0
2016-06-21 16:00:00,38.54,26.59,0,-1972.4,0,0,-8.63,29124.553768,-0.32488204896126,0
2016-06-22 16:00:00,41.24,28.21,1623.8,0,0,0,-9.23,29124.553768,-0.31622199697151,0
2016-06-23 16:00:00,40.95,27.93,0,-283.58,3985,-4182,-9.24,29371.971768,-0.31773439681346,0
2016-06-24 16:00:00,39.84,27.19,0,-738,1574,0,-9.05,27772.971768,-0.32167029924506,0
2016-06-27 16:00:00,43.44,29.43,2243.6,0,1262,-2205,-9.77,28688.766768,-0.30970475586291,0
2016-06-28 16:00:00,44.84,30.1,666.78,0,4629,-3623,-10.18,27686.143768,-0.30614870001516,0
2016-06-29 16:00:00,45.1,30.8,704.2,0,0,0,-9.86,27686.143768,-0.30239305978164,0
2016-06-30 16:00:00,45.02,31.12,315.94,0,1271,-8265,-9.58,34641.878768,-0.30070811488364,0
2016-07-01 16:00:00,44.51,30.61,0,-511.75,8456,-3552,-9.62,29714.326768,-0.3034373912267,0
2016-07-04 16:00:00,47.23,33.22,2614.88,0,3214,-4125,-9.52,30611.201768,-0.28949173693017,0
2016-07-05 16:00:00,47.9,33.62,392,0,0,0,-9.66,30611.201768,-0.28740112208845,0
2016-07-06 16:00:00,48.44,33.71,94.4,0,0,0,-9.92,30611.201768,-0.28689766790208,0
2016-07-07 16:00:00,48.56,34.07,364.3,0,3584,-3900,-9.75,30913.301768,-0.28495478273157,0
2016-07-08 16:00:00,48.31,34.2,121.5,0,3771,-4498,-9.51,31625.803768,-0.28430678812826,0
2016-07-11 16:00:00,47.24,33.88,0,-320.6,4332,0,-9.07,27288.803768,-0.28601661240952,0
2016-07-12 16:00:00,48.37,34.53,650.09,0,3172,-3508,-9.33,27611.295768,-0.28254954102258,0
2016-07-13 16:00:00,49.7,35.33,809.09,0,6950,-7108,-9.6,27742.187768,-0.27823449065647,0
2016-07-14 16:00:00,50.02,35.28,0,-53.2,3860,0,-9.83,23877.187768,-0.27851821695641,0
2016-07-15 16:00:00,49.03,34.71,0,-572.34,3570,-7337,-9.61,27631.450768,-0.28157060528974,0
2016-07-18 16:00:00,48.28,34.39,0,-319.2,0,0,-9.37,27631.450768,-0.28327296308943,0
2016-07-19 16:00:00,49.26,34.54,154.63,0,3412,-4368,-9.86,28573.082768,-0.28244827953278,0
2016-07-20 16:00:00,49.28,34.01,0,-537.36,4797,-6357,-10.23,30101.725768,-0.28531411249069,0
2016-07-21 16:00:00,49.44,34.41,399.93,0,2663,-2672,-10.06,30098.053768,-0.28318121603044,0
2016-07-22 16:00:00,48.19,33.52,0,-886.81,0,-3008,-9.9,33098.045768,-0.28791074145533,0
2016-07-25 16:00:00,48.08,34.12,600.2,0,0,0,-9.43,33098.045768,-0.284709754139,0
2016-07-26 16:00:00,49.91,35.05,926.04,0,1654,-3360,-9.91,34770.685768,-0.27977099656751,0
2016-07-27 16:00:00,42.73,30.77,0,-4279.4,3897,0,-8.38,30908.685768,-0.30259389746968,0
2016-07-28 16:00:00,42.21,31.28,512.41,0,4254,-2993,-7.69,29624.692768,-0.29986112787988,0
2016-07-29 16:00:00,41.04,30.32,0,-954.32,4206,-3118,-7.6,28523.574768,-0.30495069771284,0
2016-08-01 16:00:00,38.76,28.73,0,-1591.63,7692,-9033,-7.23,29820.541768,-0.31343919662194,0
2016-08-02 16:00:00,40.12,30.16,1429.6,0,0,0,-7.11,29820.541768,-0.30581485229102,0
2016-08-03 16:00:00,40.72,30.63,463.39,0,4192,-3410,-7.17,29025.131768,-0.30334350022086,0
2016-08-04 16:00:00,41.9,31.04,417.79,0,2148,-3608,-7.65,30471.523768,-0.30111533145568,0
2016-08-05 16:00:00,41.11,30.41,0,-636.92,7177,-8520,-7.58,31786.003768,-0.30451215391738,0
2016-08-08 16:00:00,42.8,31.23,826.88,0,1810,-4123,-8.1,34059.880768,-0.30010225256923,0
2016-08-09 16:00:00,44.33,32.11,880,0,4218,0,-8.47,29836.880768,-0.29540903557761,0
2016-08-10 16:00:00,43.87,31.2,0,-918.9,3540,-4104,-8.81,30386.776768,-0.30030973542587,0
2016-08-11 16:00:00,41.55,29.89,0,-1305.77,6588,-7166,-8.24,30937.610768,-0.30727364812845,0
2016-08-12 16:00:00,42.93,31.09,1201.57,0,7365,-10430,-8.28,33952.180768,-0.30086543365048,0
2016-08-15 16:00:00,46.13,33.01,1918,0,0,0,-8.98,33952.180768,-0.29063635388921,0
2016-08-16 16:00:00,47.28,34.09,1077.54,0,16197,-17056,-8.96,34757.124768,-0.2848895950142,0
2016-08-17 16:00:00,47.85,34.92,830.88,0,7907,-12718,-8.75,39530.406768,-0.28045833419553,0
2016-08-18 16:00:00,47.79,35.33,413,0,3464,0,-8.43,36061.406768,-0.27825572213015,0
2016-08-19 16:00:00,48.04,36.04,707.59,0,3618,-3214,-8.11,35644.192768,-0.27448202367762,0
2016-08-22 16:00:00,46.18,34.79,0,-1243.32,2392,-4122,-7.79,37360.070768,-0.28111290996904,0
2016-08-23 16:00:00,46.33,34.83,33.15,0,7628,-13852,-7.86,43540.218768,-0.28093612501808,0
2016-08-24 16:00:00,46.84,35.06,228.93,0,7829,-4268,-8.02,39959.950768,-0.27971518461772,0
2016-08-25 16:00:00,45.74,34.68,0,-373.14,7224,-11142,-7.59,43841.808768,-0.28170522595259,0
2016-08-26 16:00:00,46.24,35.13,447.24,0,18854,-15756,-7.6,40683.052768,-0.27931998374782,0
2016-08-29 16:00:00,46.61,34.81,0,-320.87,4124,-2071,-8.05,38617.981768,-0.28103125332658,0
2016-08-30 16:00:00,46.64,34.9,89.36,0,4035,-9435,-8.01,43993.546768,-0.28055465180788,0
2016-08-31 16:00:00,46.63,34.82,0,-80.11,10992,-15512,-8.05,48463.034768,-0.28098190521656,0
2016-09-01 16:00:00,45.51,34.16,0,-660.69,15410,-11490,-7.8,44496.544768,-0.28450549786904,0
2016-09-02 16:00:00,44.75,33.64,0,-521.62,4492,-3418,-7.68,43409.126768,-0.28728739157442,0
2016-09-05 16:00:00,45.37,34.6,961.4,0,0,0,-7.41,43409.126768,-0.28216005201108,0
2016-09-06 16:00:00,47.77,36.7,2097.76,0,6190,-4040,-7.49,41240.086768,-0.27097227601526,0
2016-09-07 16:00:00,47.62,36.66,0,-35,3788,0,-7.42,37447.086768,-0.2711589380547,0
2016-09-08 16:00:00,48.29,37.17,505.99,0,3205,-3810,-7.5,38038.276768,-0.26846039161653,0
2016-09-09 16:00:00,47.2,36.76,0,-408.2,0,0,-7.09,38038.276768,-0.27063740431651,0
2016-09-12 16:00:00,42.47,33.73,0,-3032.6,0,0,-6.13,38038.276768,-0.28681087005374,0
2016-09-13 16:00:00,43.62,34.64,912.6,0,0,0,-6.25,38038.276768,-0.28194379070539,0
2016-09-14 16:00:00,42.98,33.65,0,-989.02,0,-5424,-6.53,43446.852768,-0.28721845461666,0
2016-09-19 16:00:00,44.61,34.66,1005.3,0,7642,-3696,-6.88,39482.156768,-0.28185696619105,0
2016-09-20 16:00:00,44.54,34.8,142.4,0,0,0,-6.74,39482.156768,-0.28109751835058,0
2016-09-21 16:00:00,44.87,34.89,96.13,0,7249,-3273,-6.89,35487.883768,-0.28058485372587,0
2016-09-22 16:00:00,45.5,35.63,739.35,0,3546,-3454,-6.78,35382.429768,-0.27664177280555,0
2016-09-23 16:00:00,44.83,35.5,0,-129.42,3558,-7616,-6.44,39529.813768,-0.27733197436258,0
2016-09-26 16:00:00,41.75,33.83,0,-1678.21,3812,-3608,-5.59,39312.205768,-0.28628219515924,0
2016-09-27 16:00:00,42.75,33.96,138.94,0,7472,-10460,-6.16,42285.545768,-0.28554120019467,0
2016-09-28 16:00:00,42.55,33.77,0,-195.8,0,0,-6.16,42285.545768,-0.28658544097531,0
2016-09-29 16:00:00,42.99,33.82,56.12,0,2448,-2478,-6.41,42303.067768,-0.28628613106167,0
2016-09-30 16:00:00,43.69,34.6,779.84,0,3637,-2157,-6.33,40810.910768,-0.28212707149532,0
2016-10-10 16:00:00,46.71,35.41,800.62,0,6135,-3182,-7.7,37839.728768,-0.27785721467555,0
2016-10-11 16:00:00,47.71,35.63,226.02,0,5383,-6578,-8.18,39008.150768,-0.27665179389046,0
2016-10-12 16:00:00,47.91,35.55,0,-81.11,3891,-4305,-8.36,39407.845768,-0.27708434316786,0
2016-10-13 16:00:00,48.15,35.42,0,-129.6,3148,0,-8.59,36254.845768,-0.27777552603389,0
2016-10-14 16:00:00,47.88,35.83,409.4,0,0,0,-8.15,36254.845768,-0.27559211349257,0
2016-10-17 16:00:00,46.53,35.38,0,-454.8,0,0,-7.61,36254.845768,-0.27801765336505,0
2016-10-18 16:00:00,48.76,37.16,1787.17,0,3132,-4032,-7.8,37140.813768,-0.26848632697361,0
2016-10-19 16:00:00,48.56,37.43,268.89,0,7828,-10714,-7.49,39991.099768,-0.26705230385542,0
2016-10-20 16:00:00,49.24,37.59,160.6,0,7800,0,-7.81,32181.099768,-0.26619579175445,0
2016-10-21 16:00:00,48.37,37.23,0,-363.4,3058,-3002,-7.51,32112.097768,-0.26813388771035,0
2016-10-24 16:00:00,49.33,38.06,834.41,0,2362,-4186,-7.55,33921.911768,-0.2636837900253,0
2016-10-25 16:00:00,49.97,39.46,1400.96,0,3688,-6040.6,-7.01,36253.471168,-0.25621219177457,0
2016-10-26 16:00:00,49.33,39.16,0,-302.65,19362,-15452,-6.81,32283.019168,-0.25782629576201,0
2016-10-27 16:00:00,49.27,38.72,0,-443.31,16007,-15313,-7.07,31533.706168,-0.26019057315315,0
2016-10-28 16:00:00,47.9,37.51,0,-1207.32,14057,-11324,-7.03,28754.382168,-0.2666294748704,0
2016-10-31 16:00:00,47.83,37.23,0,-283.52,15371,-17516,-7.17,30821.866168,-0.26814152272108,0
2016-11-01 16:00:00,49.43,37.92,688.48,0,27690,-29524,-7.7,32526.342168,-0.26446974174208,0
2016-11-02 16:00:00,48.43,36.66,0,-1255.35,1179,-2352,-7.93,33671.990168,-0.27116478644305,0
2016-11-03 16:00:00,49.4,36.8,138.06,0,5556,-6936,-8.43,35005.054168,-0.27042846336268,0
2016-11-04 16:00:00,48.98,36.58,0,-215.46,7141,-9463,-8.32,37272.591168,-0.27157757087707,0
2016-11-07 16:00:00,48.91,36.88,301,0,1480,0,-8.08,35767.591168,-0.26997227733789,0
2016-11-08 16:00:00,49.82,36.88,0,-2.37,5620,-5374,-8.64,35481.217168,-0.26998493835737,0
2016-11-09 16:00:00,48.78,36.19,0,-693.7,3804,-4705,-8.46,36342.512168,-0.27368460664506,0
2016-11-10 16:00:00,50.71,37.75,1559.38,0,3118,-4620,-8.6,37829.892168,-0.2653681194719,0
2016-11-11 16:00:00,51.33,37.8,51,0,0,0,-8.94,37829.892168,-0.26509612621443,0
2016-11-14 16:00:00,51.84,38.75,950.34,0,0,-4659,-8.62,42479.233168,-0.26002776652235,0
2016-11-15 16:00:00,52.6,38.99,240,0,2624,0,-8.92,39850.233168,-0.25874779825191,0
2016-11-16 16:00:00,52.83,38.42,0,-571,0,0,-9.43,39850.233168,-0.26179305609533,0
2016-11-17 16:00:00,52.21,38.62,206,0,2753,0,-8.93,37092.233168,-0.26069441666321,0
2016-11-18 16:00:00,51.74,38.28,0,-341,0,0,-8.87,37092.233168,-0.26251303824746,0
2016-11-21 16:00:00,52.09,38.5,216,0,0,0,-8.94,37092.233168,-0.26136106680406,0
2016-11-22 16:00:00,53.37,39.13,626.96,0,0,-4038,-9.28,41121.195168,-0.25801735235918,0
2016-11-23 16:00:00,52.3,38.33,0,-795,0,0,-9.17,41121.195168,-0.26225724725501,0
2016-11-24 16:00:00,51.25,37.68,0,-646,2620,0,-8.97,38496.195168,-0.26570249518295,0
2016-11-25 16:00:00,51.55,38,316,0,0,0,-8.94,38496.195168,-0.26401720362687,0
2016-11-28 16:00:00,51.54,37.91,0,-91.1,5790,-12097,-8.99,44756.098168,-0.26450304224992,0
2016-11-29 16:00:00,49.83,37.03,0,-877.44,13600,-10439,-8.54,41514.659168,-0.26918260091344,0
2016-11-30 16:00:00,49.56,36.59,0,-438.04,11629,-5038,-8.67,34883.621168,-0.27151874566864,0
2016-12-01 16:00:00,50.24,36.89,294,0,0,0,-8.89,34883.621168,-0.26995078453735,0
2016-12-02 16:00:00,47.66,35.12,0,-1766,0,0,-8.49,34883.621168,-0.27936921772734,0
2016-12-05 16:00:00,46.85,34.55,0,-571.66,6620,-8658,-8.38,36857.963168,-0.2824179848171,0
2016-12-06 16:00:00,47.19,34.63,79.32,0,7719,-9684,-8.53,38743.279168,-0.28199497663653,0
2016-12-07 16:00:00,48.8,35.37,737.61,0,10265,-8393,-9.03,36792.886168,-0.27806117015297,0
2016-12-08 16:00:00,47.9,34.92,0,-442.27,7250,-6275,-8.78,35791.611168,-0.28041991168134,0
2016-12-09 16:00:00,47.35,34.83,0,-95,0,0,-8.5,35791.611168,-0.28092656578838,0
2016-12-12 16:00:00,39.32,31.32,0,-3505.79,13715,-15789,-5.74,37809.822168,-0.29962364363362,0
2016-12-13 16:00:00,39.92,32.37,1046.88,0,7156,-5118,-5.4,35736.704168,-0.29404041137156,0
2016-12-14 16:00:00,39,31.28,0,-1087.95,8481,-6950,-5.55,34128.754168,-0.2998426675375,0
2016-12-15 16:00:00,40.48,32.39,1110.04,0,13397,-10962,-5.76,31587.792168,-0.29392261162507,0
2016-12-16 16:00:00,42.02,33.86,1464.16,0,10228,-8844,-5.75,30109.948168,-0.28611397319601,0
2016-12-19 16:00:00,41.87,33.59,0,-267,9602,-11996,-5.84,32406.952168,-0.28753791656407,0
2016-12-20 16:00:00,41.79,33.31,0,-277.59,12300,-11592,-5.98,31612.360168,-0.28901837053127,0
2016-12-21 16:00:00,42.84,34.29,982.35,0,3796,-7648,-5.99,35436.712168,-0.28377928973793,0
2016-12-22 16:00:00,42.81,33.93,0,-367.14,9265,-4143,-6.22,30270.569168,-0.28573733719924,0
2016-12-23 16:00:00,41.18,32.25,0,-1675.51,12341,-12513,-6.33,30340.056168,-0.29467318501886,0
2016-12-26 16:00:00,41.8,32.42,168.61,0,9300,-14391,-6.61,35321.665168,-0.29377395931006,0
2016-12-27 16:00:00,41.95,32.58,159.29,0,10404,-8712,-6.6,33535.953168,-0.29292444436897,0
2016-12-28 16:00:00,41.37,31.58,0,-1003.2,7695,-10204,-6.93,35959.749168,-0.29827473307222,0
2016-12-29 16:00:00,40.83,31.31,0,-268.78,12401,-10780,-6.76,34232.969168,-0.29970819087109,0
2016-12-30 16:00:00,40.87,30.92,0,-388.31,11708,-11311,-7.06,33724.658168,-0.30177913153385,0
2017-01-03 16:00:00,42.1,31.28,361.8,0,11786,-14197,-7.61,36016.461168,-0.29984956336656,0
2017-01-04 16:00:00,43.84,32.08,797.95,0,11907,-12045,-8.18,36042.416168,-0.2955939088614,0
2017-01-05 16:00:00,43.85,32.9,819.23,0,9156,-9767,-7.61,36608.649168,-0.29122477450266,0
2017-01-06 16:00:00,42.84,32.88,0,-23,0,0,-6.97,36608.649168,-0.29134743812857,0
2017-01-09 16:00:00,43.57,33.78,901.82,0,1714,-1180,-6.82,36058.469168,-0.28653785068837,0
2017-01-10 16:00:00,42.84,33.13,0,-646,0,0,-6.8,36058.469168,-0.28998309861631,0
2017-01-11 16:00:00,41.35,32.05,0,-1083.04,5202,-6041,-6.58,36846.428168,-0.29575917409791,0
2017-01-12 16:00:00,40.08,31.08,0,-963.8,12173,-10801,-6.42,35413.627168,-0.30089931867716,0
2017-01-13 16:00:00,37.47,29.17,0,-1916.8,8326,-4796,-6.04,31843.831168,-0.31112197726426,0
2017-01-16 16:00:00,31.6,25.55,0,-3618.59,7575,-6587,-4.6,30809.244168,-0.33042062953021,0
2017-01-17 16:00:00,33.2,26.88,1331.2,0,8578,-10797,-4.74,32942.447168,-0.32332105619056,0
2017-01-18 16:00:00,32.54,27.38,503.02,0,1501,-1980,-3.89,33394.467168,-0.32063834935974,0
2017-01-19 16:00:00,31.98,26.49,0,-891.87,1543,-3866,-4.16,35683.601168,-0.32539485011593,0
2017-01-20 16:00:00,34.18,28.09,1593.98,0,10252,-12025,-4.54,37359.576168,-0.31689386084979,0
2017-01-23 16:00:00,35.53,29.32,1236.76,0,10371,-5236,-4.58,32184.340168,-0.31029794969136,0
2017-01-24 16:00:00,34.77,29.08,0,-240,5909,0,-4.22,26245.340168,-0.3115779179618,0
2017-01-25 16:00:00,35.22,28.57,0,-513.11,1705,-2110,-4.92,26623.230168,-0.31431443679199,0
2017-01-26 16:00:00,36.14,29.37,795.85,0,1717,-2145,-4.97,27024.085168,-0.31006998200919,0
2017-02-03 16:00:00,35.75,28.9,0,-466.12,1703,-2125,-5.05,27418.960168,-0.31255592038444,0
